,time (year),cfeta,cta,fb15,iel,lk,pb15,pgdpp,rggdpp
5500,2065.94,17891.8,17891.8,0.00172888,0.971722,0.291517,13.9771,32.4976,0.0254967
5501,2065.95,17898.6,17898.6,0.00171446,0.97215,0.291645,13.8595,32.5106,0.0255343
5502,2065.97,17905.1,17905.1,0.00170029,0.972584,0.291775,13.7439,32.5236,0.0255686
5503,2065.98,17911.4,17911.4,0.00168637,0.973023,0.291907,13.6303,32.5366,0.0255995
5504,2066.0,17917.5,17917.5,0.0016727,0.973468,0.29204,13.5188,32.5496,0.0256269
5505,2066.02,17923.3,17923.3,0.00165928,0.973918,0.292176,13.4092,32.5626,0.025651
5506,2066.03,17929.0,17929.0,0.0016461,0.974374,0.292312,13.3017,32.5757,0.0256716
5507,2066.05,17934.4,17934.4,0.00163316,0.974835,0.292451,13.1962,32.5887,0.0256888
5508,2066.06,17939.6,17939.6,0.00162047,0.975302,0.292591,13.0926,32.6018,0.0257025
5509,2066.08,17944.6,17944.6,0.00160802,0.975773,0.292732,12.991,32.6149,0.0257128
5510,2066.09,17949.3,17949.3,0.00159582,0.97625,0.292875,12.8914,32.628,0.0257196
5511,2066.11,17953.8,17953.8,0.00158385,0.976732,0.29302,12.7937,32.6411,0.0257229
5512,2066.12,17958.1,17958.1,0.00157211,0.977218,0.293166,12.698,32.6542,0.0257227
5513,2066.14,17962.1,17962.1,0.00156061,0.97771,0.293313,12.6041,32.6674,0.0257191
5514,2066.16,17966.0,17966.0,0.00154935,0.978206,0.293462,12.5121,32.6805,0.025712
5515,2066.17,17969.5,17969.5,0.00153831,0.978707,0.293612,12.4221,32.6936,0.0257015
5516,2066.19,17972.9,17972.9,0.0015275,0.979213,0.293764,12.3338,32.7067,0.0256875
5517,2066.2,17976.0,17976.0,0.00151692,0.979723,0.293917,12.2475,32.7199,0.02567
5518,2066.22,17978.9,17978.9,0.00150657,0.980238,0.294071,12.1629,32.733,0.0256492
5519,2066.23,17981.5,17981.5,0.00149643,0.980756,0.294227,12.0801,32.7461,0.0256249
5520,2066.25,17984.0,17984.0,0.00148652,0.98128,0.294384,11.9992,32.7592,0.0255972
5521,2066.27,17986.1,17986.1,0.00147683,0.981807,0.294542,11.92,32.7723,0.0255662
5522,2066.28,17988.1,17988.1,0.00146735,0.982338,0.294701,11.8426,32.7854,0.0255318
5523,2066.3,17989.8,17989.8,0.00145808,0.982873,0.294862,11.7669,32.7985,0.025494
5524,2066.31,17991.3,17991.3,0.00144902,0.983412,0.295024,11.6929,32.8116,0.025453
5525,2066.33,17992.6,17992.6,0.00144018,0.983955,0.295186,11.6206,32.8246,0.0254087
5526,2066.34,17993.6,17993.6,0.00143154,0.984501,0.29535,11.5499,32.8376,0.0253611
5527,2066.36,17994.4,17994.4,0.0014231,0.98505,0.295515,11.481,32.8507,0.0253104
5528,2066.38,17995.0,17995.0,0.00141486,0.985604,0.295681,11.4136,32.8636,0.0252564
5529,2066.39,17995.3,17995.3,0.00140682,0.98616,0.295848,11.3479,32.8766,0.0251993
5530,2066.41,17995.4,17995.4,0.00139898,0.98672,0.296016,11.2837,32.8896,0.0251391
5531,2066.42,17995.3,17995.3,0.00139133,0.987282,0.296185,11.2211,32.9025,0.0250758
5532,2066.44,17995.0,17995.0,0.00138387,0.987848,0.296354,11.1601,32.9154,0.0250095
5533,2066.45,17994.5,17994.5,0.00137659,0.988417,0.296525,11.1005,32.9282,0.0249403
5534,2066.47,17993.8,17993.8,0.0013695,0.988988,0.296697,11.0425,32.9411,0.024868
5535,2066.48,17992.8,17992.8,0.00136259,0.989563,0.296869,10.9859,32.9539,0.0247929
5536,2066.5,17991.6,17991.6,0.00135586,0.99014,0.297042,10.9307,32.9666,0.0247149
5537,2066.52,17990.2,17990.2,0.0013493,0.990719,0.297216,10.877,32.9794,0.0246342
5538,2066.53,17988.6,17988.6,0.00134291,0.991301,0.29739,10.8246,32.9921,0.0245507
5539,2066.55,17986.8,17986.8,0.00133669,0.991886,0.297566,10.7737,33.0047,0.0244645
5540,2066.56,17984.9,17984.9,0.00133063,0.992473,0.297742,10.724,33.0173,0.0243756
5541,2066.58,17982.7,17982.7,0.00132474,0.993062,0.297919,10.6757,33.0299,0.0242842
5542,2066.59,17980.3,17980.3,0.00131901,0.993654,0.298096,10.6286,33.0424,0.0241903
5543,2066.61,17977.7,17977.7,0.00131343,0.994247,0.298274,10.5828,33.0549,0.0240939
5544,2066.62,17974.9,17974.9,0.001308,0.994843,0.298453,10.5383,33.0674,0.0239951
5545,2066.64,17972.0,17972.0,0.00130272,0.995441,0.298632,10.4949,33.0798,0.0238939
5546,2066.66,17968.9,17968.9,0.00129759,0.99604,0.298812,10.4527,33.0921,0.0237905
5547,2066.67,17965.6,17965.6,0.0012926,0.996642,0.298993,10.4117,33.1044,0.0236848
5548,2066.69,17962.1,17962.1,0.00128775,0.997245,0.299173,10.3718,33.1167,0.023577
5549,2066.7,17958.4,17958.4,0.00128304,0.997849,0.299355,10.333,33.1289,0.0234672
5550,2066.72,17954.6,17954.6,0.00127846,0.998455,0.299537,10.2953,33.141,0.0233553
5551,2066.73,17950.7,17950.7,0.00127401,0.999063,0.299719,10.2587,33.1531,0.0232414
5552,2066.75,17946.5,17946.5,0.00126969,0.999671,0.299901,10.2231,33.1651,0.0231257
5553,2066.77,17942.3,17942.3,0.00126549,1.00028,0.300084,10.1885,33.1771,0.0230082
5554,2066.78,17937.8,17937.8,0.00126141,1.00089,0.300268,10.1548,33.1891,0.0228889
5555,2066.8,17933.3,17933.3,0.00125745,1.0015,0.300451,10.1221,33.2009,0.0227679
5556,2066.81,17928.5,17928.5,0.00125361,1.00212,0.300635,10.0904,33.2127,0.0226454
5557,2066.83,17923.7,17923.7,0.00124988,1.00273,0.300819,10.0595,33.2245,0.0225214
5558,2066.84,17918.7,17918.7,0.00124625,1.00334,0.301003,10.0296,33.2362,0.0223959
5559,2066.86,17913.6,17913.6,0.00124273,1.00396,0.301188,10.0004,33.2478,0.022269
5560,2066.88,17908.4,17908.4,0.00123931,1.00457,0.301372,9.97211,33.2594,0.0221408
5561,2066.89,17903.1,17903.1,0.00123599,1.00519,0.301557,9.9446,33.2709,0.0220114
5562,2066.91,17897.6,17897.6,0.00123277,1.00581,0.301742,9.91785,33.2823,0.0218809
5563,2066.92,17892.1,17892.1,0.00122963,1.00642,0.301927,9.89185,33.2937,0.0217493
5564,2066.94,17886.4,17886.4,0.00122659,1.00704,0.302112,9.86657,33.305,0.0216167
5565,2066.95,17880.7,17880.7,0.00122363,1.00766,0.302297,9.84198,33.3163,0.0214832
5566,2066.97,17874.8,17874.8,0.00122075,1.00827,0.302481,9.81806,33.3275,0.0213489
5567,2066.98,17868.9,17868.9,0.00121796,1.00889,0.302666,9.79477,33.3386,0.0212138
5568,2067.0,17862.9,17862.9,0.00121524,1.0095,0.302851,9.7721,33.3496,0.021078
5569,2067.02,17856.8,17856.8,0.00121259,1.01012,0.303035,9.75001,33.3606,0.0209416
5570,2067.03,17850.6,17850.6,0.00121001,1.01073,0.30322,9.72849,33.3715,0.0208047
5571,2067.05,17844.4,17844.4,0.0012075,1.01135,0.303404,9.7075,33.3824,0.0206674
5572,2067.06,17838.1,17838.1,0.00120504,1.01196,0.303588,9.68701,33.3932,0.0205297
5573,2067.08,17831.8,17831.8,0.00120265,1.01257,0.303772,9.66701,33.4039,0.0203916
5574,2067.09,17825.4,17825.4,0.00120032,1.01319,0.303956,9.64747,33.4145,0.0202534
5575,2067.11,17819.0,17819.0,0.00119804,1.0138,0.304139,9.62835,33.4251,0.0201151
5576,2067.12,17812.5,17812.5,0.00119581,1.01441,0.304322,9.60964,33.4356,0.0199766
5577,2067.14,17806.0,17806.0,0.00119362,1.01501,0.304504,9.59131,33.446,0.0198382
5578,2067.16,17799.5,17799.5,0.00119148,1.01562,0.304687,9.57333,33.4564,0.0196999
5579,2067.17,17792.9,17792.9,0.00118938,1.01623,0.304868,9.55568,33.4667,0.0195618
5580,2067.19,17786.3,17786.3,0.00118732,1.01683,0.30505,9.53833,33.4769,0.0194239
5581,2067.2,17779.8,17779.8,0.00118529,1.01744,0.305231,9.52125,33.4871,0.0192863
5582,2067.22,17773.2,17773.2,0.00118329,1.01804,0.305411,9.50443,33.4972,0.0191492
5583,2067.23,17766.6,17766.6,0.00118132,1.01864,0.305591,9.48783,33.5072,0.0190125
5584,2067.25,17760.0,17760.0,0.00117938,1.01924,0.305771,9.47143,33.5172,0.0188763
5585,2067.27,17753.4,17753.4,0.00117745,1.01983,0.305949,9.45522,33.527,0.0187407
5586,2067.28,17746.8,17746.8,0.00117555,1.02043,0.306128,9.43915,33.5369,0.0186059
5587,2067.3,17740.3,17740.3,0.00117366,1.02102,0.306305,9.42321,33.5466,0.0184717
5588,2067.31,17733.7,17733.7,0.00117178,1.02161,0.306482,9.40738,33.5563,0.0183385
5589,2067.33,17727.2,17727.2,0.00116992,1.0222,0.306659,9.39163,33.5659,0.0182061
5590,2067.34,17720.7,17720.7,0.00116806,1.02278,0.306834,9.37593,33.5754,0.0180746
5591,2067.36,17714.3,17714.3,0.0011662,1.02336,0.307009,9.36027,33.5849,0.0179442
5592,2067.38,17707.9,17707.9,0.00116435,1.02394,0.307183,9.34462,33.5943,0.0178149
5593,2067.39,17701.6,17701.6,0.00116249,1.02452,0.307357,9.32897,33.6037,0.0176867
5594,2067.41,17695.3,17695.3,0.00116063,1.0251,0.307529,9.31328,33.613,0.0175598
5595,2067.42,17689.0,17689.0,0.00115877,1.02567,0.307701,9.29753,33.6222,0.0174341
5596,2067.44,17682.9,17682.9,0.00115689,1.02624,0.307872,9.28171,33.6314,0.0173098
5597,2067.45,17676.7,17676.7,0.001155,1.02681,0.308042,9.26579,33.6405,0.0171869
5598,2067.47,17670.7,17670.7,0.0011531,1.02737,0.308211,9.24976,33.6495,0.0170655
5599,2067.48,17664.7,17664.7,0.00115118,1.02793,0.30838,9.23359,33.6585,0.0169455
5600,2067.5,17658.8,17658.8,0.00114924,1.02849,0.308547,9.21727,33.6674,0.0168272
5601,2067.52,17653.0,17653.0,0.00114727,1.02904,0.308713,9.20077,33.6762,0.0167105
5602,2067.53,17647.3,17647.3,0.00114529,1.02959,0.308878,9.18408,33.685,0.0165954
5603,2067.55,17641.7,17641.7,0.00114327,1.03014,0.309043,9.16718,33.6938,0.0164821
5604,2067.56,17636.1,17636.1,0.00114123,1.03069,0.309206,9.15004,33.7024,0.0163706
5605,2067.58,17630.7,17630.7,0.00113916,1.03123,0.309368,9.13267,33.7111,0.0162609
5606,2067.59,17625.4,17625.4,0.00113705,1.03176,0.309529,9.11503,33.7196,0.0161531
5607,2067.61,17620.1,17620.1,0.00113491,1.0323,0.309689,9.09712,33.7281,0.0160472
5608,2067.62,17615.0,17615.0,0.00113273,1.03283,0.309848,9.07891,33.7366,0.0159433
5609,2067.64,17610.0,17610.0,0.00113052,1.03335,0.310006,9.0604,33.745,0.0158414
5610,2067.66,17605.1,17605.1,0.00112826,1.03388,0.310163,9.04157,33.7533,0.0157416
5611,2067.67,17600.3,17600.3,0.00112596,1.03439,0.310318,9.02241,33.7617,0.0156438
5612,2067.69,17595.7,17595.7,0.00112362,1.03491,0.310472,9.0029,33.7699,0.0155482
5613,2067.7,17591.1,17591.1,0.00112124,1.03542,0.310625,8.98304,33.7781,0.0154547
5614,2067.72,17586.7,17586.7,0.00111881,1.03592,0.310777,8.9628,33.7863,0.0153634
5615,2067.73,17582.4,17582.4,0.00111633,1.03642,0.310927,8.94219,33.7944,0.0152743
5616,2067.75,17578.3,17578.3,0.0011138,1.03692,0.311076,8.9212,33.8024,0.0151875
5617,2067.77,17574.3,17574.3,0.00111122,1.03741,0.311224,8.89981,33.8105,0.015103
5618,2067.78,17570.4,17570.4,0.00110859,1.0379,0.311371,8.87801,33.8184,0.0150208
5619,2067.8,17566.7,17566.7,0.00110591,1.03839,0.311516,8.8558,33.8264,0.0149409
5620,2067.81,17563.1,17563.1,0.00110318,1.03886,0.311659,8.83318,33.8343,0.0148633
5621,2067.83,17559.7,17559.7,0.00110039,1.03934,0.311802,8.81013,33.8421,0.0147882
5622,2067.84,17556.4,17556.4,0.00109755,1.03981,0.311942,8.78666,33.8499,0.0147154
5623,2067.86,17553.2,17553.2,0.00109466,1.04027,0.312082,8.76275,33.8577,0.0146451
5624,2067.88,17550.2,17550.2,0.00109171,1.04073,0.31222,8.73841,33.8655,0.0145771
5625,2067.89,17547.4,17547.4,0.0010887,1.04119,0.312356,8.71364,33.8732,0.0145116
5626,2067.91,17544.7,17544.7,0.00108564,1.04164,0.312491,8.68842,33.8809,0.0144486
5627,2067.92,17542.1,17542.1,0.00108253,1.04208,0.312625,8.66276,33.8885,0.014388
5628,2067.94,17539.7,17539.7,0.00107936,1.04252,0.312757,8.63666,33.8961,0.0143298
5629,2067.95,17537.5,17537.5,0.00107613,1.04296,0.312887,8.61012,33.9037,0.0142742
5630,2067.97,17535.4,17535.4,0.00107285,1.04339,0.313016,8.58315,33.9113,0.014221
5631,2067.98,17533.5,17533.5,0.00106951,1.04381,0.313143,8.55573,33.9188,0.0141703
5632,2068.0,17531.7,17531.7,0.00106612,1.04423,0.313269,8.52789,33.9263,0.014122
5633,2068.02,17530.1,17530.1,0.00106268,1.04464,0.313393,8.49961,33.9338,0.0140763
5634,2068.03,17528.7,17528.7,0.00105918,1.04505,0.313515,8.47091,33.9413,0.014033
5635,2068.05,17527.4,17527.4,0.00105563,1.04545,0.313636,8.44179,33.9487,0.0139921
5636,2068.06,17526.3,17526.3,0.00105202,1.04585,0.313755,8.41226,33.9562,0.0139537
5637,2068.08,17525.3,17525.3,0.00104837,1.04624,0.313872,8.38232,33.9636,0.0139177
5638,2068.09,17524.5,17524.5,0.00104466,1.04663,0.313988,8.35198,33.9709,0.0138842
5639,2068.11,17523.8,17523.8,0.0010409,1.04701,0.314102,8.32124,33.9783,0.0138531
5640,2068.12,17523.3,17523.3,0.0010371,1.04738,0.314214,8.29012,33.9857,0.0138244
5641,2068.14,17523.0,17523.0,0.00103325,1.04775,0.314325,8.25863,33.993,0.0137981
5642,2068.16,17522.8,17522.8,0.00102935,1.04811,0.314433,8.22678,34.0003,0.0137741
5643,2068.17,17522.8,17522.8,0.00102541,1.04847,0.31454,8.19457,34.0077,0.0137525
5644,2068.19,17522.9,17522.9,0.00102142,1.04882,0.314645,8.16201,34.015,0.0137332
5645,2068.2,17523.2,17523.2,0.00101739,1.04916,0.314749,8.12913,34.0223,0.0137162
5646,2068.22,17523.6,17523.6,0.00101332,1.0495,0.31485,8.09593,34.0296,0.0137014
5647,2068.23,17524.2,17524.2,0.00100921,1.04983,0.31495,8.06242,34.0368,0.0136889
5648,2068.25,17524.9,17524.9,0.00100507,1.05016,0.315048,8.02862,34.0441,0.0136787
5649,2068.27,17525.8,17525.8,0.00100089,1.05048,0.315144,7.99454,34.0514,0.0136706
5650,2068.28,17526.8,17526.8,0.000996673,1.05079,0.315238,7.9602,34.0587,0.0136646
5651,2068.3,17528.0,17528.0,0.000992427,1.0511,0.31533,7.92561,34.0659,0.0136608
5652,2068.31,17529.3,17529.3,0.00098815,1.0514,0.31542,7.89078,34.0732,0.013659
5653,2068.33,17530.7,17530.7,0.000983845,1.05169,0.315508,7.85573,34.0805,0.0136593
5654,2068.34,17532.3,17532.3,0.000979514,1.05198,0.315595,7.82048,34.0878,0.0136616
5655,2068.36,17534.0,17534.0,0.000975159,1.05226,0.315679,7.78504,34.095,0.0136659
5656,2068.38,17535.9,17535.9,0.000970782,1.05254,0.315762,7.74943,34.1023,0.0136721
5657,2068.39,17537.8,17537.8,0.000966385,1.05281,0.315842,7.71367,34.1096,0.0136801
5658,2068.41,17540.0,17540.0,0.00096197,1.05307,0.315921,7.67777,34.1169,0.0136901
5659,2068.42,17542.2,17542.2,0.000957539,1.05333,0.315998,7.64175,34.1242,0.0137018
5660,2068.44,17544.6,17544.6,0.000953095,1.05357,0.316072,7.60563,34.1315,0.0137152
5661,2068.45,17547.0,17547.0,0.000948639,1.05382,0.316145,7.56943,34.1388,0.0137303
5662,2068.47,17549.6,17549.6,0.000944175,1.05405,0.316215,7.53316,34.1461,0.0137471
5663,2068.48,17552.3,17552.3,0.000939703,1.05428,0.316284,7.49683,34.1535,0.0137655
5664,2068.5,17555.2,17555.2,0.000935227,1.0545,0.31635,7.46048,34.1608,0.0137855
5665,2068.52,17558.1,17558.1,0.000930749,1.05472,0.316415,7.42412,34.1682,0.0138069
5666,2068.53,17561.1,17561.1,0.000926271,1.05492,0.316477,7.38776,34.1755,0.0138298
5667,2068.55,17564.3,17564.3,0.000921795,1.05512,0.316537,7.35143,34.1829,0.0138541
5668,2068.56,17567.5,17567.5,0.000917323,1.05532,0.316596,7.31514,34.1903,0.0138797
5669,2068.58,17570.8,17570.8,0.000912859,1.05551,0.316652,7.27891,34.1977,0.0139066
5670,2068.59,17574.2,17574.2,0.000908403,1.05569,0.316706,7.24275,34.2052,0.0139348
5671,2068.61,17577.7,17577.7,0.00090396,1.05586,0.316758,7.2067,34.2126,0.0139641
5672,2068.62,17581.3,17581.3,0.00089953,1.05602,0.316807,7.17076,34.2201,0.0139945
5673,2068.64,17585.0,17585.0,0.000895116,1.05618,0.316855,7.13496,34.2276,0.0140259
5674,2068.66,17588.7,17588.7,0.00089072,1.05634,0.316901,7.0993,34.2351,0.0140584
5675,2068.67,17592.6,17592.6,0.000886345,1.05648,0.316944,7.06382,34.2426,0.0140918
5676,2068.69,17596.4,17596.4,0.000881992,1.05662,0.316985,7.02852,34.2501,0.014126
5677,2068.7,17600.4,17600.4,0.000877665,1.05675,0.317024,6.99343,34.2577,0.0141611
5678,2068.72,17604.4,17604.4,0.000873365,1.05687,0.317061,6.95856,34.2653,0.014197
5679,2068.73,17608.5,17608.5,0.000869094,1.05699,0.317096,6.92393,34.2729,0.0142335
5680,2068.75,17612.6,17612.6,0.000864855,1.05709,0.317129,6.88956,34.2805,0.0142706
5681,2068.77,17616.7,17616.7,0.000860649,1.0572,0.317159,6.85546,34.2881,0.0143084
5682,2068.78,17621.0,17621.0,0.000856479,1.05729,0.317187,6.82165,34.2958,0.0143466
5683,2068.8,17625.2,17625.2,0.000852326,1.05738,0.317214,6.78798,34.3035,0.0143853
5684,2068.81,17629.5,17629.5,0.00084819,1.05747,0.31724,6.75445,34.3112,0.0144243
5685,2068.83,17633.8,17633.8,0.000844073,1.05755,0.317265,6.72108,34.3189,0.0144637
5686,2068.84,17638.1,17638.1,0.000839978,1.05763,0.317289,6.68789,34.3267,0.0145033
5687,2068.86,17642.5,17642.5,0.000835907,1.05771,0.317313,6.65489,34.3345,0.0145431
5688,2068.88,17646.9,17646.9,0.000831862,1.05778,0.317335,6.62211,34.3423,0.0145831
5689,2068.89,17651.3,17651.3,0.000827844,1.05785,0.317356,6.58955,34.3501,0.0146231
5690,2068.91,17655.7,17655.7,0.000823857,1.05792,0.317376,6.55724,34.3579,0.0146631
5691,2068.92,17660.1,17660.1,0.000819903,1.05798,0.317395,6.52519,34.3658,0.0147031
5692,2068.94,17664.5,17664.5,0.000815983,1.05804,0.317413,6.49342,34.3737,0.0147429
5693,2068.95,17668.9,17668.9,0.000812099,1.0581,0.31743,6.46195,34.3816,0.0147826
5694,2068.97,17673.3,17673.3,0.000808254,1.05815,0.317446,6.43079,34.3896,0.014822
5695,2068.98,17677.7,17677.7,0.000804449,1.0582,0.317461,6.39995,34.3975,0.014861
5696,2069.0,17682.1,17682.1,0.000800686,1.05825,0.317475,6.36946,34.4055,0.0148997
5697,2069.02,17686.4,17686.4,0.000796968,1.05829,0.317488,6.33932,34.4135,0.014938
5698,2069.03,17690.7,17690.7,0.000793295,1.05833,0.3175,6.30956,34.4216,0.0149757
5699,2069.05,17695.0,17695.0,0.000789671,1.05837,0.317511,6.28018,34.4296,0.0150129
5700,2069.06,17699.3,17699.3,0.000786096,1.0584,0.317521,6.25119,34.4377,0.0150495
5701,2069.08,17703.5,17703.5,0.000782573,1.05843,0.31753,6.22263,34.4458,0.0150853
5702,2069.09,17707.7,17707.7,0.000779102,1.05846,0.317538,6.19448,34.4539,0.0151205
5703,2069.11,17711.8,17711.8,0.000775687,1.05848,0.317545,6.16678,34.4621,0.0151548
5704,2069.12,17715.9,17715.9,0.000772327,1.0585,0.317551,6.13953,34.4702,0.0151882
5705,2069.14,17719.9,17719.9,0.000769026,1.05852,0.317555,6.11275,34.4784,0.0152207
5706,2069.16,17723.9,17723.9,0.000765784,1.05853,0.317559,6.08644,34.4866,0.0152522
5707,2069.17,17727.8,17727.8,0.000762602,1.05854,0.317562,6.06062,34.4948,0.0152827
5708,2069.19,17731.6,17731.6,0.000759483,1.05854,0.317564,6.03529,34.503,0.0153121
5709,2069.2,17735.3,17735.3,0.000756428,1.05855,0.317564,6.01048,34.5113,0.0153403
5710,2069.22,17739.0,17739.0,0.000753438,1.05855,0.317564,5.98619,34.5196,0.0153674
5711,2069.23,17742.6,17742.6,0.000750514,1.05854,0.317562,5.96243,34.5279,0.0153931
5712,2069.25,17746.1,17746.1,0.000747658,1.05853,0.31756,5.93921,34.5362,0.0154176
5713,2069.27,17749.6,17749.6,0.00074487,1.05852,0.317556,5.91654,34.5445,0.0154407
5714,2069.28,17752.9,17752.9,0.000742153,1.05851,0.317552,5.89444,34.5528,0.0154624
5715,2069.3,17756.1,17756.1,0.000739507,1.05849,0.317546,5.8729,34.5612,0.0154826
5716,2069.31,17759.2,17759.2,0.000736934,1.05846,0.317539,5.85194,34.5695,0.0155013
5717,2069.33,17762.3,17762.3,0.000734433,1.05844,0.317532,5.83156,34.5779,0.0155184
5718,2069.34,17765.2,17765.2,0.000732007,1.05841,0.317523,5.81179,34.5863,0.015534
5719,2069.36,17768.0,17768.0,0.000729657,1.05838,0.317513,5.79261,34.5947,0.0155479
5720,2069.38,17770.7,17770.7,0.000727383,1.05834,0.317502,5.77404,34.6031,0.0155601
5721,2069.39,17773.3,17773.3,0.000725187,1.0583,0.31749,5.75609,34.6115,0.0155706
5722,2069.41,17775.8,17775.8,0.000723068,1.05826,0.317477,5.73876,34.6199,0.0155794
5723,2069.42,17778.1,17778.1,0.000721029,1.05821,0.317463,5.72207,34.6283,0.0155863
5724,2069.44,17780.3,17780.3,0.00071907,1.05816,0.317448,5.70601,34.6368,0.0155914
5725,2069.45,17782.4,17782.4,0.000717191,1.05811,0.317432,5.69059,34.6452,0.0155946
5726,2069.47,17784.4,17784.4,0.000715395,1.05805,0.317414,5.67582,34.6537,0.0155959
5727,2069.48,17786.2,17786.2,0.00071368,1.05799,0.317396,5.66171,34.6621,0.0155953
5728,2069.5,17787.9,17787.9,0.000712048,1.05792,0.317377,5.64826,34.6706,0.0155927
5729,2069.52,17789.4,17789.4,0.0007105,1.05785,0.317356,5.63547,34.679,0.0155881
5730,2069.53,17790.8,17790.8,0.000709035,1.05778,0.317335,5.62335,34.6874,0.0155815
5731,2069.55,17792.1,17792.1,0.000707656,1.05771,0.317312,5.61191,34.6959,0.0155728
5732,2069.56,17793.2,17793.2,0.000706362,1.05763,0.317288,5.60114,34.7043,0.0155621
5733,2069.58,17794.1,17794.1,0.000705154,1.05754,0.317263,5.59106,34.7128,0.0155493
5734,2069.59,17794.9,17794.9,0.000704033,1.05746,0.317238,5.58167,34.7212,0.0155343
5735,2069.61,17795.6,17795.6,0.000702999,1.05737,0.317211,5.57297,34.7296,0.0155172
5736,2069.62,17796.1,17796.1,0.000702052,1.05728,0.317183,5.56496,34.7381,0.015498
5737,2069.64,17796.5,17796.5,0.000701193,1.05718,0.317154,5.55765,34.7465,0.0154766
5738,2069.66,17796.7,17796.7,0.000700422,1.05708,0.317124,5.55103,34.7549,0.015453
5739,2069.67,17796.7,17796.7,0.00069974,1.05697,0.317092,5.54513,34.7633,0.0154273
5740,2069.69,17796.6,17796.6,0.000699147,1.05687,0.31706,5.53993,34.7716,0.0153993
5741,2069.7,17796.3,17796.3,0.000698643,1.05676,0.317027,5.53544,34.78,0.0153691
5742,2069.72,17795.8,17795.8,0.000698229,1.05664,0.316992,5.53166,34.7884,0.0153367
5743,2069.73,17795.2,17795.2,0.000697906,1.05652,0.316957,5.52859,34.7967,0.0153021
5744,2069.75,17794.5,17794.5,0.000697672,1.0564,0.31692,5.52624,34.805,0.0152653
5745,2069.77,17793.5,17793.5,0.000697529,1.05628,0.316883,5.52461,34.8133,0.0152263
5746,2069.78,17792.4,17792.4,0.000697477,1.05615,0.316844,5.52369,34.8216,0.015185
5747,2069.8,17791.2,17791.2,0.000697516,1.05601,0.316804,5.5235,34.8299,0.0151415
5748,2069.81,17789.7,17789.7,0.000697646,1.05588,0.316763,5.52402,34.8381,0.0150959
5749,2069.83,17788.1,17788.1,0.000697867,1.05574,0.316721,5.52527,34.8463,0.015048
5750,2069.84,17786.4,17786.4,0.000698179,1.05559,0.316678,5.52725,34.8545,0.0149979
5751,2069.86,17784.5,17784.5,0.000698584,1.05545,0.316634,5.52994,34.8627,0.0149456
5752,2069.88,17782.4,17782.4,0.000699079,1.0553,0.316589,5.53336,34.8708,0.0148912
5753,2069.89,17780.1,17780.1,0.000699667,1.05514,0.316543,5.53751,34.8789,0.0148346
5754,2069.91,17777.7,17777.7,0.000700346,1.05498,0.316495,5.54238,34.887,0.0147758
5755,2069.92,17775.1,17775.1,0.000701117,1.05482,0.316447,5.54797,34.8951,0.014715
5756,2069.94,17772.4,17772.4,0.000701979,1.05466,0.316397,5.55429,34.9031,0.014652
5757,2069.95,17769.5,17769.5,0.000702933,1.05449,0.316347,5.56133,34.9111,0.0145869
5758,2069.97,17766.4,17766.4,0.000703977,1.05432,0.316295,5.56908,34.919,0.0145198
5759,2069.98,17763.2,17763.2,0.000705102,1.05414,0.316243,5.57747,34.927,0.0144507
5760,2070.0,17759.8,17759.8,0.000706308,1.05397,0.316191,5.58649,34.9349,0.0143795
5761,2070.02,17756.3,17756.3,0.000707595,1.05379,0.316138,5.59616,34.9427,0.0143064
5762,2070.03,17752.6,17752.6,0.000708963,1.05361,0.316084,5.60647,34.9505,0.0142313
5763,2070.05,17748.8,17748.8,0.000710412,1.05344,0.316031,5.61741,34.9583,0.0141542
5764,2070.06,17744.8,17744.8,0.000711941,1.05325,0.315976,5.62898,34.966,0.0140753
5765,2070.08,17740.6,17740.6,0.00071355,1.05307,0.315921,5.64119,34.9737,0.0139946
5766,2070.09,17736.4,17736.4,0.000715239,1.05289,0.315866,5.65402,34.9813,0.013912
5767,2070.11,17731.9,17731.9,0.000717008,1.0527,0.315811,5.66748,34.989,0.0138276
5768,2070.12,17727.4,17727.4,0.000718856,1.05251,0.315754,5.68157,34.9965,0.0137415
5769,2070.14,17722.6,17722.6,0.000720783,1.05233,0.315698,5.69627,35.004,0.0136537
5770,2070.16,17717.8,17717.8,0.000722788,1.05213,0.31564,5.71159,35.0115,0.0135642
5771,2070.17,17712.8,17712.8,0.000724871,1.05194,0.315583,5.72753,35.0189,0.0134731
5772,2070.19,17707.7,17707.7,0.000727032,1.05175,0.315525,5.74407,35.0263,0.0133804
5773,2070.2,17702.4,17702.4,0.00072927,1.05155,0.315466,5.76121,35.0336,0.0132862
5774,2070.22,17697.1,17697.1,0.000731583,1.05136,0.315407,5.77896,35.0409,0.0131905
5775,2070.23,17691.6,17691.6,0.000733973,1.05116,0.315347,5.7973,35.0481,0.0130934
5776,2070.25,17685.9,17685.9,0.000736437,1.05096,0.315287,5.81622,35.0553,0.0129949
5777,2070.27,17680.2,17680.2,0.000738975,1.05075,0.315226,5.83573,35.0624,0.012895
5778,2070.28,17674.4,17674.4,0.000741587,1.05055,0.315165,5.85582,35.0695,0.0127939
5779,2070.3,17668.4,17668.4,0.000744272,1.05034,0.315103,5.87647,35.0765,0.0126915
