,time (year),avca,cap,capis,capus,cbcefca,cdpis,cdpus,cipis,cipus,coca,cpis,cpus,crr,cucpis,cucpus,cucpus1980,ecr,ede,edefca,edelc,etfp,facnc,fracamgdppl,fracamgdppt,incpis,isgdp,lcpis,lcpus,lcpus1980,obsgipis,obsgipus,ogr,oly,oov,oro,owecc,owelc,pede,wsoefca
6716,2084.94,73844.5,886061.0,48644.2,18589.3,0.960499,45841.4,16426.6,50144.0,18973.1,1.09743,651665.0,234396.0,0.074646,72966.3,27883.9,956.074,0.0394378,1.00394,1.03773,1.00377,3.08289,0.700059,0.65,0.565557,51695.5,0.197512,14.2157,14.2693,14.2693,0.01,0.02,0.0146471,324725.0,329075.0,329075.0,1.09743,0.951286,1.00755,1.56806
6717,2084.95,73843.1,886139.0,48659.8,18593.3,0.959047,45843.2,16429.0,50139.1,18971.4,1.09743,651709.0,234430.0,0.074665,72989.8,27889.9,956.076,0.039456,1.00355,1.03745,1.00375,3.0835,0.699987,0.65,0.565473,51689.2,0.19742,14.216,14.2693,14.2693,0.01,0.02,0.0146276,324793.0,329115.0,329115.0,1.09743,0.951284,1.00749,1.56757
6718,2084.97,73840.9,886217.0,48675.2,18597.2,0.957582,45845.0,16431.4,50133.2,18969.4,1.09743,651753.0,234464.0,0.0746836,73012.9,27895.8,956.078,0.0394741,1.00314,1.03714,1.00371,3.08412,0.699909,0.65,0.565391,51681.9,0.197327,14.2164,14.2692,14.2692,0.01,0.02,0.0146069,324861.0,329153.0,329153.0,1.09743,0.951283,1.00743,1.56705
6719,2084.98,73838.0,886295.0,48690.4,18601.1,0.956105,45846.7,16433.8,50126.4,18967.1,1.09744,651797.0,234498.0,0.0747018,73035.6,27901.7,956.079,0.0394919,1.00274,1.03681,1.00368,3.08474,0.699825,0.65,0.565312,51673.7,0.197234,14.2169,14.2692,14.2692,0.01,0.02,0.0145851,324928.0,329190.0,329190.0,1.09744,0.951281,1.00736,1.5665
6720,2085.0,73834.3,886373.0,48705.4,18604.9,0.954615,45848.2,16436.2,50118.6,18964.6,1.09744,651842.0,234532.0,0.0747197,73058.1,27907.4,956.081,0.0395095,1.00232,1.03645,1.00364,3.08535,0.699735,0.65,0.565236,51664.5,0.19714,14.2174,14.2692,14.2692,0.01,0.02,0.0145622,324994.0,329227.0,329227.0,1.09744,0.951279,1.00729,1.56593
6721,2085.02,73829.8,886452.0,48720.1,18608.7,0.953113,45849.7,16438.6,50110.0,18961.9,1.09744,651886.0,234565.0,0.0747371,73080.2,27913.0,956.083,0.0395269,1.00191,1.03606,1.00361,3.08597,0.69964,0.65,0.565162,51654.3,0.197045,14.2179,14.2692,14.2692,0.01,0.02,0.0145381,325060.0,329262.0,329262.0,1.09744,0.951278,1.00721,1.56533
6722,2085.03,73824.6,886530.0,48734.6,18612.3,0.951598,45851.0,16441.0,50100.4,18958.9,1.09745,651931.0,234599.0,0.0747542,73101.9,27918.5,956.084,0.0395441,1.00149,1.03564,1.00356,3.08659,0.699538,0.65,0.565091,51643.1,0.19695,14.2185,14.2691,14.2691,0.01,0.02,0.0145129,325126.0,329297.0,329297.0,1.09745,0.951276,1.00713,1.5647
6723,2085.05,73818.7,886609.0,48748.8,18616.0,0.950072,45852.3,16443.4,50089.9,18955.7,1.09745,651976.0,234633.0,0.0747709,73123.2,27923.9,956.086,0.0395611,1.00107,1.0352,1.00352,3.08721,0.69943,0.65,0.565022,51631.0,0.196854,14.2191,14.2691,14.2691,0.01,0.02,0.0144866,325191.0,329331.0,329331.0,1.09745,0.951274,1.00704,1.56405
6724,2085.06,73812.0,886689.0,48762.8,18619.5,0.948534,45853.4,16445.8,50078.4,18952.3,1.09745,652021.0,234667.0,0.0747871,73144.2,27929.2,956.088,0.0395778,1.00064,1.03474,1.00347,3.08783,0.699316,0.65,0.564956,51617.9,0.196758,14.2197,14.2691,14.2691,0.01,0.02,0.0144591,325256.0,329364.0,329364.0,1.09745,0.951273,1.00695,1.56336
6725,2085.08,73804.5,886768.0,48776.5,18623.0,0.946984,45854.4,16448.3,50066.0,18948.6,1.09746,652067.0,234701.0,0.0748029,73164.7,27934.4,956.089,0.0395943,1.00021,1.03424,1.00342,3.08844,0.699195,0.65,0.564892,51603.8,0.196661,14.2204,14.2691,14.2691,0.01,0.02,0.0144305,325320.0,329396.0,329396.0,1.09746,0.951271,1.00685,1.56265
6726,2085.09,73796.3,886848.0,48789.9,18626.4,0.945423,45855.3,16450.7,50052.6,18944.6,1.09746,652112.0,234735.0,0.0748183,73184.9,27939.5,956.091,0.0396106,0.999779,1.03373,1.00337,3.08906,0.699068,0.65,0.564832,51588.6,0.196564,14.2211,14.269,14.269,0.01,0.02,0.0144008,325384.0,329427.0,329427.0,1.09746,0.951269,1.00675,1.56191
6727,2085.11,73787.4,886927.0,48803.1,18629.7,0.943851,45856.2,16453.1,50038.3,18940.4,1.09746,652158.0,234769.0,0.0748332,73204.6,27944.5,956.093,0.0396266,0.999345,1.03318,1.00332,3.08968,0.698934,0.65,0.564773,51572.5,0.196465,14.2218,14.269,14.269,0.01,0.02,0.0143699,325447.0,329457.0,329457.0,1.09746,0.951268,1.00664,1.56114
6728,2085.12,73777.7,887008.0,48815.9,18632.9,0.942268,45856.9,16455.5,50023.0,18936.0,1.09747,652204.0,234803.0,0.0748476,73223.9,27949.4,956.094,0.0396424,0.998908,1.03261,1.00326,3.0903,0.698794,0.65,0.564718,51555.4,0.196366,14.2226,14.269,14.269,0.01,0.02,0.0143379,325510.0,329486.0,329486.0,1.09747,0.951266,1.00652,1.56035
6729,2085.14,73767.3,887088.0,48828.5,18636.1,0.940675,45857.5,16457.9,50006.7,18931.4,1.09747,652251.0,234837.0,0.0748616,73242.8,27954.1,956.096,0.0396579,0.99847,1.03202,1.0032,3.09092,0.698646,0.65,0.564665,51537.2,0.196267,14.2234,14.269,14.269,0.01,0.02,0.0143047,325572.0,329514.0,329514.0,1.09747,0.951264,1.0064,1.55952
6730,2085.16,73756.1,887168.0,48840.8,18639.1,0.939071,45858.0,16460.3,49989.5,18926.5,1.09747,652297.0,234871.0,0.0748751,73261.2,27958.7,956.098,0.0396732,0.99803,1.0314,1.00314,3.09154,0.698492,0.65,0.564615,51518.1,0.196167,14.2243,14.2689,14.2689,0.01,0.02,0.0142704,325633.0,329542.0,329542.0,1.09747,0.951263,1.00628,1.55867
6731,2085.17,73744.2,887249.0,48852.8,18642.1,0.937457,45858.4,16462.7,49971.3,18921.3,1.09748,652344.0,234905.0,0.0748881,73279.1,27963.2,956.099,0.0396882,0.997589,1.03075,1.00308,3.09216,0.698331,0.65,0.564567,51497.9,0.196066,14.2252,14.2689,14.2689,0.01,0.02,0.014235,325694.0,329569.0,329569.0,1.09748,0.951261,1.00615,1.5578
6732,2085.19,73731.6,887330.0,48864.4,18645.0,0.935832,45858.7,16465.1,49952.1,18916.0,1.09748,652390.0,234939.0,0.0749006,73296.6,27967.6,956.101,0.0397029,0.997147,1.03008,1.00301,3.09278,0.698163,0.65,0.564523,51476.7,0.195964,14.2261,14.2689,14.2689,0.01,0.02,0.0141984,325755.0,329594.0,329594.0,1.09748,0.951259,1.00602,1.55689
6733,2085.2,73718.2,887411.0,48875.7,18647.9,0.934198,45858.9,16467.6,49931.9,18910.4,1.09748,652437.0,234973.0,0.0749125,73313.6,27971.8,956.103,0.0397173,0.996704,1.02939,1.00294,3.0934,0.697988,0.65,0.56448,51454.4,0.195862,14.227,14.2689,14.2689,0.01,0.02,0.0141607,325815.0,329619.0,329619.0,1.09748,0.951258,1.00588,1.55596
6734,2085.22,73704.2,887492.0,48886.7,18650.6,0.932555,45859.0,16470.0,49910.8,18904.5,1.09749,652484.0,235007.0,0.074924,73330.1,27975.9,956.104,0.0397315,0.996261,1.02867,1.00287,3.09402,0.697805,0.65,0.564441,51431.2,0.195759,14.228,14.2688,14.2688,0.01,0.02,0.0141219,325874.0,329643.0,329643.0,1.09749,0.951256,1.00573,1.555
6735,2085.23,73689.4,887573.0,48897.4,18653.2,0.930902,45859.1,16472.4,49888.7,18898.5,1.09749,652532.0,235042.0,0.0749349,73346.1,27979.9,956.106,0.0397454,0.995817,1.02793,1.00279,3.09464,0.697616,0.65,0.564404,51406.9,0.195656,14.2291,14.2688,14.2688,0.01,0.02,0.0140819,325933.0,329666.0,329666.0,1.09749,0.951254,1.00559,1.55402
6736,2085.25,73673.9,887655.0,48907.7,18655.8,0.929241,45859.0,16474.8,49865.6,18892.2,1.09749,652579.0,235076.0,0.0749453,73361.6,27983.7,956.108,0.039759,0.995374,1.02717,1.00272,3.09526,0.697419,0.65,0.56437,51381.6,0.195551,14.2301,14.2688,14.2688,0.01,0.02,0.0140408,325992.0,329688.0,329688.0,1.09749,0.951253,1.00543,1.55301
6737,2085.27,73657.8,887737.0,48917.7,18658.3,0.92757,45858.8,16477.2,49841.5,18885.7,1.0975,652627.0,235110.0,0.0749551,73376.6,27987.4,956.109,0.0397723,0.994931,1.02638,1.00264,3.09588,0.697214,0.65,0.564338,51355.2,0.195446,14.2312,14.2688,14.2688,0.01,0.02,0.0139986,326049.0,329709.0,329709.0,1.0975,0.951251,1.00528,1.55197
6738,2085.28,73640.9,887818.0,48927.3,18660.6,0.925891,45858.6,16479.6,49816.5,18878.9,1.0975,652675.0,235144.0,0.0749643,73391.0,27990.9,956.111,0.0397853,0.994489,1.02558,1.00256,3.09651,0.697002,0.65,0.564309,51327.9,0.19534,14.2323,14.2687,14.2687,0.01,0.02,0.0139552,326107.0,329729.0,329729.0,1.0975,0.951249,1.00512,1.55091
6739,2085.3,73623.3,887900.0,48936.6,18662.9,0.924204,45858.2,16482.1,49790.4,18872.0,1.0975,652723.0,235178.0,0.074973,73404.9,27994.4,956.113,0.039798,0.994048,1.02475,1.00247,3.09713,0.696783,0.65,0.564283,51299.5,0.195234,14.2335,14.2687,14.2687,0.01,0.02,0.0139107,326163.0,329748.0,329748.0,1.0975,0.951248,1.00495,1.54982
6740,2085.31,73605.0,887983.0,48945.5,18665.1,0.92251,45857.8,16484.5,49763.4,18864.8,1.09751,652771.0,235212.0,0.0749811,73418.2,27997.6,956.114,0.0398104,0.993608,1.02389,1.00239,3.09775,0.696556,0.65,0.564259,51270.1,0.195127,14.2347,14.2687,14.2687,0.01,0.02,0.0138651,326219.0,329766.0,329766.0,1.09751,0.951246,1.00478,1.5487
6741,2085.33,73586.1,888065.0,48954.0,18667.2,0.920807,45857.2,16486.9,49735.4,18857.4,1.09751,652819.0,235246.0,0.0749886,73431.0,28000.7,956.116,0.0398225,0.993169,1.02302,1.0023,3.09837,0.696322,0.65,0.564238,51239.6,0.195019,14.2359,14.2687,14.2687,0.01,0.02,0.0138183,326275.0,329783.0,329783.0,1.09751,0.951245,1.0046,1.54756
6742,2085.34,73566.5,888147.0,48962.1,18669.1,0.919097,45856.6,16489.3,49706.5,18849.8,1.09751,652867.0,235280.0,0.0749955,73443.2,28003.7,956.117,0.0398343,0.992732,1.02213,1.00221,3.09899,0.696079,0.65,0.56422,51208.1,0.19491,14.2371,14.2686,14.2686,0.01,0.02,0.0137704,326329.0,329800.0,329800.0,1.09751,0.951243,1.00443,1.5464
6743,2085.36,73546.3,888230.0,48969.9,18671.0,0.91738,45855.9,16491.7,49676.5,18842.0,1.09752,652916.0,235314.0,0.0750019,73454.9,28006.5,956.119,0.0398457,0.992298,1.02121,1.00212,3.09962,0.69583,0.65,0.564204,51175.7,0.1948,14.2384,14.2686,14.2686,0.01,0.02,0.0137214,326384.0,329815.0,329815.0,1.09752,0.951241,1.00424,1.54521
6744,2085.38,73525.4,888313.0,48977.3,18672.8,0.915656,45855.2,16494.1,49645.7,18834.0,1.09752,652964.0,235348.0,0.0750075,73465.9,28009.2,956.121,0.0398569,0.991865,1.02028,1.00203,3.10024,0.695572,0.65,0.56419,51142.2,0.19469,14.2397,14.2686,14.2686,0.01,0.02,0.0136713,326437.0,329830.0,329830.0,1.09752,0.95124,1.00406,1.54399
6745,2085.39,73503.8,888396.0,48984.2,18674.5,0.913926,45854.3,16496.6,49613.8,18825.8,1.09752,653013.0,235382.0,0.0750126,73476.3,28011.7,956.122,0.0398677,0.991436,1.01933,1.00193,3.10086,0.695307,0.65,0.564179,51107.7,0.194579,14.241,14.2686,14.2686,0.01,0.02,0.0136201,326490.0,329844.0,329844.0,1.09752,0.951238,1.00387,1.54275
6746,2085.41,73481.6,888478.0,48990.8,18676.1,0.912189,45853.4,16499.0,49581.0,18817.3,1.09753,653062.0,235416.0,0.075017,73486.2,28014.1,956.124,0.0398781,0.991009,1.01836,1.00184,3.10148,0.695033,0.65,0.564171,51072.2,0.194467,14.2424,14.2685,14.2685,0.01,0.02,0.0135678,326543.0,329856.0,329856.0,1.09753,0.951236,1.00367,1.54149
6747,2085.42,73458.8,888562.0,48996.9,18677.5,0.910447,45852.4,16501.4,49547.2,18808.7,1.09753,653111.0,235450.0,0.0750208,73495.4,28016.3,956.126,0.0398883,0.990585,1.01737,1.00174,3.10211,0.694752,0.65,0.564165,51035.6,0.194354,14.2438,14.2685,14.2685,0.01,0.02,0.0135143,326594.0,329868.0,329868.0,1.09753,0.951235,1.00347,1.5402
6748,2085.44,73435.3,888645.0,49002.7,18678.9,0.908698,45851.3,16503.8,49512.5,18799.9,1.09753,653160.0,235484.0,0.0750239,73504.0,28018.3,956.127,0.0398981,0.990165,1.01636,1.00164,3.10273,0.694463,0.65,0.564161,50998.1,0.194241,14.2452,14.2685,14.2685,0.01,0.02,0.0134598,326646.0,329879.0,329879.0,1.09753,0.951233,1.00327,1.53889
6749,2085.45,73411.2,888728.0,49008.0,18680.2,0.906945,45850.1,16506.2,49476.9,18790.9,1.09754,653210.0,235518.0,0.0750264,73512.0,28020.2,956.129,0.0399075,0.989749,1.01534,1.00153,3.10335,0.694167,0.65,0.56416,50959.6,0.194127,14.2466,14.2685,14.2685,0.01,0.02,0.0134041,326696.0,329889.0,329889.0,1.09754,0.951232,1.00307,1.53756
6750,2085.47,73386.6,888811.0,49012.9,18681.3,0.905186,45848.9,16508.6,49440.3,18781.7,1.09754,653259.0,235552.0,0.0750282,73519.3,28022.0,956.13,0.0399166,0.989336,1.0143,1.00143,3.10398,0.693862,0.65,0.564162,50920.1,0.194011,14.2481,14.2685,14.2685,0.01,0.02,0.0133474,326746.0,329898.0,329898.0,1.09754,0.95123,1.00286,1.5362
6751,2085.48,73361.3,888895.0,49017.3,18682.4,0.903423,45847.6,16511.0,49402.7,18772.3,1.09754,653308.0,235586.0,0.0750294,73526.0,28023.5,956.132,0.0399254,0.988928,1.01324,1.00132,3.1046,0.693549,0.65,0.564165,50879.7,0.193895,14.2496,14.2684,14.2684,0.01,0.02,0.0132895,326795.0,329906.0,329906.0,1.09754,0.951228,1.00265,1.53482
6752,2085.5,73335.4,888978.0,49021.3,18683.3,0.901655,45846.3,16513.4,49364.3,18762.8,1.09755,653358.0,235620.0,0.0750298,73532.0,28024.9,956.134,0.0399338,0.988524,1.01217,1.00122,3.10522,0.693229,0.65,0.564171,50838.2,0.193779,14.2511,14.2684,14.2684,0.01,0.02,0.0132306,326844.0,329913.0,329913.0,1.09755,0.951227,1.00243,1.53342
6753,2085.52,73309.0,889062.0,49024.9,18684.1,0.899883,45844.8,16515.8,49324.9,18753.1,1.09755,653408.0,235654.0,0.0750296,73537.3,28026.2,956.135,0.0399418,0.988125,1.01108,1.00111,3.10585,0.692901,0.65,0.56418,50795.8,0.193661,14.2526,14.2684,14.2684,0.01,0.02,0.0131706,326892.0,329919.0,329919.0,1.09755,0.951225,1.00222,1.532
6754,2085.53,73282.0,889145.0,49028.0,18684.8,0.898107,45843.4,16518.2,49284.7,18743.2,1.09755,653457.0,235688.0,0.0750287,73542.0,28027.3,956.137,0.0399495,0.987731,1.00998,1.001,3.10647,0.692564,0.65,0.56419,50752.5,0.193542,14.2541,14.2684,14.2684,0.01,0.02,0.0131095,326939.0,329924.0,329924.0,1.09755,0.951224,1.002,1.53055
6755,2085.55,73254.4,889229.0,49030.7,18685.5,0.896327,45841.8,16520.6,49243.5,18733.1,1.09756,653507.0,235722.0,0.075027,73546.0,28028.2,956.138,0.0399568,0.987342,1.00887,1.00089,3.1071,0.69222,0.65,0.564203,50708.2,0.193423,14.2557,14.2683,14.2683,0.01,0.02,0.0130473,326986.0,329929.0,329929.0,1.09756,0.951222,1.00177,1.52908
6756,2085.56,73226.3,889312.0,49032.9,18685.9,0.894544,45840.2,16523.0,49201.4,18722.9,1.09756,653557.0,235756.0,0.0750247,73549.4,28028.9,956.14,0.0399637,0.986958,1.00774,1.00077,3.10772,0.691868,0.65,0.564218,50662.9,0.193302,14.2573,14.2683,14.2683,0.01,0.02,0.0129841,327032.0,329932.0,329932.0,1.09756,0.951221,1.00155,1.5276
6757,2085.58,73197.6,889396.0,49034.7,18686.3,0.892758,45838.6,16525.4,49158.5,18712.5,1.09756,653607.0,235789.0,0.0750217,73552.0,28029.5,956.142,0.0399703,0.98658,1.0066,1.00066,3.10835,0.691508,0.65,0.564235,50616.7,0.193181,14.2589,14.2683,14.2683,0.01,0.02,0.0129198,327077.0,329935.0,329935.0,1.09756,0.951219,1.00132,1.52609
6758,2085.59,73168.4,889480.0,49036.0,18686.6,0.890969,45836.9,16527.8,49114.7,18701.9,1.09757,653657.0,235823.0,0.0750179,73553.9,28029.9,956.143,0.0399765,0.986208,1.00545,1.00054,3.10897,0.69114,0.65,0.564254,50569.6,0.193059,14.2605,14.2683,14.2683,0.01,0.02,0.0128545,327122.0,329936.0,329936.0,1.09757,0.951217,1.00109,1.52456
6759,2085.61,73138.7,889564.0,49036.8,18686.8,0.889178,45835.1,16530.2,49070.0,18691.2,1.09757,653707.0,235857.0,0.0750134,73555.2,28030.1,956.145,0.0399823,0.985842,1.00429,1.00043,3.10959,0.690764,0.65,0.564276,50521.6,0.192936,14.2621,14.2682,14.2682,0.01,0.02,0.012788,327166.0,329937.0,329937.0,1.09757,0.951216,1.00086,1.52302
6760,2085.62,73108.5,889647.0,49037.1,18686.8,0.887385,45833.4,16532.6,49024.4,18680.4,1.09757,653757.0,235891.0,0.0750082,73555.7,28030.2,956.146,0.0399878,0.985483,1.00311,1.00031,3.11022,0.690381,0.65,0.564299,50472.7,0.192812,14.2638,14.2682,14.2682,0.01,0.02,0.0127206,327209.0,329937.0,329937.0,1.09757,0.951214,1.00062,1.52145
6761,2085.64,73077.7,889731.0,49037.0,18686.7,0.88559,45831.5,16535.0,48978.0,18669.4,1.09757,653807.0,235924.0,0.0750023,73555.5,28030.1,956.148,0.0399929,0.98513,1.00193,1.00019,3.11084,0.689989,0.65,0.564324,50422.8,0.192687,14.2654,14.2682,14.2682,0.01,0.02,0.0126521,327252.0,329936.0,329936.0,1.09757,0.951213,1.00039,1.51987
6762,2085.66,73046.5,889815.0,49036.4,18686.6,0.883794,45829.6,16537.4,48930.8,18658.3,1.09758,653857.0,235958.0,0.0749956,73554.6,28029.8,956.149,0.0399976,0.984784,1.00074,1.00007,3.11147,0.68959,0.65,0.564351,50372.1,0.192561,14.2671,14.2682,14.2682,0.01,0.02,0.0125825,327294.0,329934.0,329934.0,1.09758,0.951211,1.00015,1.51827
6763,2085.67,73014.8,889898.0,49035.3,18686.3,0.881996,45827.7,16539.7,48882.8,18647.0,1.09758,653907.0,235991.0,0.0749882,73552.9,28029.4,956.151,0.0400019,0.984445,0.999538,0.999954,3.11209,0.689183,0.65,0.564381,50320.6,0.192434,14.2688,14.2681,14.2681,0.01,0.02,0.012512,327335.0,329931.0,329931.0,1.09758,0.95121,0.999907,1.51665
6764,2085.69,72982.6,889982.0,49033.7,18685.9,0.880198,45825.8,16542.1,48833.9,18635.6,1.09758,653957.0,236025.0,0.07498,73550.5,28028.8,956.152,0.0400058,0.984113,0.99833,0.999833,3.11272,0.688769,0.65,0.564412,50268.1,0.192306,14.2705,14.2681,14.2681,0.01,0.02,0.0124404,327375.0,329927.0,329927.0,1.09758,0.951208,0.999666,1.51501
6765,2085.7,72950.0,890066.0,49031.6,18685.3,0.878399,45823.8,16544.5,48784.2,18624.1,1.09759,654007.0,236058.0,0.0749711,73547.4,28028.0,956.154,0.0400093,0.983788,0.997114,0.999711,3.11334,0.688346,0.65,0.564445,50214.8,0.192177,14.2722,14.2681,14.2681,0.01,0.02,0.0123678,327415.0,329922.0,329922.0,1.09759,0.951207,0.999423,1.51336
6766,2085.72,72916.9,890149.0,49029.0,18684.7,0.876599,45821.8,16546.9,48733.8,18612.5,1.09759,654057.0,236092.0,0.0749614,73543.5,28027.0,956.156,0.0400124,0.983471,0.995893,0.999589,3.11397,0.687916,0.65,0.564479,50160.7,0.192048,14.2739,14.2681,14.2681,0.01,0.02,0.0122941,327454.0,329916.0,329916.0,1.09759,0.951205,0.999179,1.51169
6767,2085.73,72883.4,890233.0,49026.0,18683.9,0.8748,45819.7,16549.2,48682.5,18600.7,1.09759,654107.0,236125.0,0.0749509,73538.9,28025.9,956.157,0.0400152,0.983162,0.994666,0.999467,3.11459,0.687479,0.65,0.564516,50105.8,0.191917,14.2757,14.2681,14.2681,0.01,0.02,0.0122195,327493.0,329910.0,329910.0,1.09759,0.951204,0.998933,1.51001
6768,2085.75,72849.4,890316.0,49022.4,18683.1,0.873001,45817.7,16551.6,48630.5,18588.9,1.0976,654157.0,236159.0,0.0749397,73533.6,28024.6,956.159,0.0400176,0.982861,0.993434,0.999343,3.11522,0.687034,0.65,0.564553,50050.0,0.191785,14.2774,14.268,14.268,0.01,0.02,0.0121439,327531.0,329902.0,329902.0,1.0976,0.951202,0.998687,1.50831
6769,2085.77,72815.1,890400.0,49018.3,18682.1,0.871202,45815.6,16554.0,48577.8,18576.9,1.0976,654208.0,236192.0,0.0749277,73527.4,28023.1,956.16,0.0400195,0.982568,0.992197,0.99922,3.11584,0.686581,0.65,0.564593,49993.5,0.191652,14.2791,14.268,14.268,0.01,0.02,0.0120673,327568.0,329894.0,329894.0,1.0976,0.9512,0.998439,1.5066
6770,2085.78,72780.3,890483.0,49013.7,18681.0,0.869405,45813.5,16556.3,48524.3,18564.9,1.0976,654258.0,236225.0,0.074915,73520.6,28021.5,956.162,0.0400211,0.982284,0.990957,0.999096,3.11647,0.686121,0.65,0.564634,49936.1,0.191518,14.2809,14.268,14.268,0.01,0.02,0.0119897,327604.0,329884.0,329884.0,1.0976,0.951199,0.998191,1.50488
6771,2085.8,72745.1,890566.0,49008.6,18679.8,0.867609,45811.4,16558.7,48470.0,18552.7,1.09761,654308.0,236258.0,0.0749015,73512.9,28019.7,956.163,0.0400222,0.982008,0.989715,0.998971,3.1171,0.685654,0.65,0.564677,49878.0,0.191384,14.2827,14.268,14.268,0.01,0.02,0.0119111,327640.0,329874.0,329874.0,1.09761,0.951197,0.997943,1.50314
6772,2085.81,72709.6,890649.0,49003.0,18678.5,0.865814,45809.2,16561.0,48415.1,18540.5,1.09761,654358.0,236292.0,0.0748872,73504.5,28017.7,956.165,0.040023,0.981741,0.98847,0.998847,3.11772,0.68518,0.65,0.564721,49819.1,0.191248,14.2844,14.2679,14.2679,0.01,0.02,0.0118315,327675.0,329863.0,329863.0,1.09761,0.951196,0.997694,1.50139
6773,2085.83,72673.7,890732.0,48996.9,18677.0,0.864022,45807.1,16563.4,48359.4,18528.1,1.09761,654407.0,236325.0,0.0748721,73495.3,28015.5,956.166,0.0400234,0.981483,0.987223,0.998722,3.11835,0.684698,0.65,0.564767,49759.5,0.191111,14.2862,14.2679,14.2679,0.01,0.02,0.011751,327709.0,329851.0,329851.0,1.09761,0.951194,0.997445,1.49963
6774,2085.84,72637.4,890815.0,48990.2,18675.5,0.862231,45804.9,16565.7,48303.1,18515.7,1.09761,654457.0,236358.0,0.0748563,73485.4,28013.2,956.168,0.0400234,0.981233,0.985976,0.998598,3.11897,0.684209,0.65,0.564814,49699.2,0.190973,14.2879,14.2679,14.2679,0.01,0.02,0.0116696,327742.0,329838.0,329838.0,1.09761,0.951193,0.997195,1.49786
6775,2085.86,72600.7,890898.0,48983.1,18673.8,0.860443,45802.7,16568.0,48246.1,18503.3,1.09762,654507.0,236391.0,0.0748396,73474.6,28010.7,956.169,0.0400229,0.980994,0.984729,0.998473,3.1196,0.683714,0.65,0.564862,49638.1,0.190834,14.2897,14.2679,14.2679,0.01,0.02,0.0115872,327775.0,329824.0,329824.0,1.09762,0.951191,0.996946,1.49608
6776,2085.88,72563.8,890980.0,48975.4,18672.0,0.858658,45800.6,16570.4,48188.5,18490.7,1.09762,654557.0,236424.0,0.0748222,73463.1,28008.1,956.171,0.0400221,0.980763,0.983483,0.998348,3.12022,0.683211,0.65,0.564911,49576.4,0.190694,14.2915,14.2678,14.2678,0.01,0.02,0.0115038,327807.0,329810.0,329810.0,1.09762,0.95119,0.996697,1.49429
6777,2085.89,72526.5,891063.0,48967.2,18670.2,0.856877,45798.4,16572.7,48130.2,18478.1,1.09762,654606.0,236456.0,0.074804,73450.8,28005.2,956.172,0.0400209,0.980542,0.982238,0.998224,3.12085,0.682702,0.65,0.564962,49513.9,0.190553,14.2932,14.2678,14.2678,0.01,0.02,0.0114195,327838.0,329794.0,329794.0,1.09762,0.951188,0.996448,1.49249
6778,2085.91,72488.9,891145.0,48958.5,18668.2,0.855098,45796.2,16575.0,48071.3,18465.4,1.09763,654656.0,236489.0,0.0747851,73437.7,28002.2,956.174,0.0400192,0.980331,0.980996,0.9981,3.12147,0.682185,0.65,0.565014,49450.8,0.190411,14.295,14.2678,14.2678,0.01,0.02,0.0113343,327869.0,329778.0,329778.0,1.09763,0.951187,0.996199,1.49069
6779,2085.92,72450.9,891227.0,48949.2,18666.0,0.853324,45794.1,16577.3,48011.8,18452.7,1.09763,654705.0,236522.0,0.0747653,73423.9,27999.1,956.175,0.0400172,0.98013,0.979756,0.997976,3.1221,0.681662,0.65,0.565067,49387.1,0.190268,14.2967,14.2678,14.2678,0.01,0.02,0.0112482,327899.0,329760.0,329760.0,1.09763,0.951185,0.995951,1.48888
6780,2085.94,72412.7,891309.0,48939.5,18663.8,0.851554,45791.9,16579.7,47951.7,18439.9,1.09763,654755.0,236554.0,0.0747448,73409.2,27995.7,956.177,0.0400148,0.979939,0.97852,0.997852,3.12272,0.681133,0.65,0.56512,49322.7,0.190124,14.2985,14.2678,14.2678,0.01,0.02,0.0111611,327928.0,329742.0,329742.0,1.09763,0.951184,0.995704,1.48706
6781,2085.95,72374.2,891391.0,48929.2,18661.5,0.849788,45789.8,16582.0,47891.0,18427.1,1.09764,654804.0,236587.0,0.0747234,73393.8,27992.2,956.178,0.0400119,0.979758,0.977288,0.997729,3.12335,0.680597,0.65,0.565175,49257.7,0.189978,14.3002,14.2677,14.2677,0.01,0.02,0.0110732,327956.0,329723.0,329723.0,1.09764,0.951182,0.995458,1.48524
6782,2085.97,72335.5,891472.0,48918.4,18659.0,0.848028,45787.7,16584.3,47829.7,18414.2,1.09764,654853.0,236620.0,0.0747013,73377.6,27988.6,956.18,0.0400087,0.979587,0.976062,0.997606,3.12397,0.680055,0.65,0.565231,49192.1,0.189832,14.302,14.2677,14.2677,0.01,0.02,0.0109844,327984.0,329703.0,329703.0,1.09764,0.951181,0.995212,1.48341
6783,2085.98,72296.5,891554.0,48907.0,18656.5,0.846272,45785.5,16586.6,47767.9,18401.3,1.09764,654902.0,236652.0,0.0746784,73360.5,27984.7,956.181,0.0400051,0.979426,0.974841,0.997484,3.1246,0.679507,0.65,0.565287,49125.9,0.189685,14.3037,14.2677,14.2677,0.01,0.02,0.0108947,328011.0,329682.0,329682.0,1.09764,0.951179,0.994968,1.48158
