,time (year),al,cac,ch4a,ch4bd,ch4ca,ch4e,ch4fpp,co2a,co2ab,co2ca,co2e,co2fch4,co2fpp,co2gdp,dacco2,ecim,ehs,ewff,fch4,fco2,fn2o,fog,ghge,hdo,hts,isc,iscega,kch4ekc,kn2oekf,leco2a,mel,mmch4e,mmf,mmn2oe,mrdi,mrs,n2oa,n2obd,n2oca,n2oe,n2ofpp,nch4e,nn2oe,ow,owlco2,pwa,rehe,tmmf,trhga,trhgs,wvc,wvf
4621,2052.2,0.306832,0.0,2.77124,0.369499,0.554249,0.353901,1.04623,3898.18,20.3505,493.44,27.6813,1.01612,0.00546229,0.134012,0.0,30.6261,2462.57,105.128,0.579871,2.69531,0.219804,0.353697,35.8948,24.7868,24.5747,871.021,8.71021,0.0242882,0.0534341,83.4462,0.0613266,0.163901,3.84868,0.0051995,0.00176019,0.00704078,1.24817,0.0131386,0.249633,0.0105433,0.880508,0.19,0.00534379,1.87754,1.39077,1.7969,8.01832,6.54389,0.0100654,0.0099793,3.32979,2.69521
4622,2052.22,0.306831,0.0,2.771,0.369467,0.5542,0.353849,1.04625,3898.32,20.3497,493.458,27.6618,1.01603,0.00546246,0.133951,0.0,30.6299,2462.96,105.133,0.57983,2.6955,0.219807,0.353581,35.8741,24.7907,24.5786,870.925,8.70925,0.0242844,0.0534258,83.4567,0.0613276,0.163849,3.84872,0.00519643,0.00176042,0.00704166,1.24813,0.0131382,0.249625,0.0105384,0.880547,0.19,0.00534201,1.87778,1.39095,1.79716,8.01944,6.54421,0.0100654,0.00997928,3.33,2.6955
4623,2052.23,0.30683,0.0,2.77076,0.369434,0.554151,0.353797,1.04626,3898.47,20.3489,493.477,27.6423,1.01594,0.00546264,0.133889,0.0,30.6337,2463.35,105.138,0.579789,2.69569,0.219809,0.353466,35.8534,24.7947,24.5825,870.829,8.70829,0.0242806,0.0534174,83.4672,0.0613285,0.163797,3.84875,0.00519336,0.00176064,0.00704254,1.24809,0.0131377,0.249617,0.0105336,0.880586,0.19,0.00534024,1.87801,1.39112,1.79741,8.02056,6.54453,0.0100654,0.00997926,3.33021,2.69578
4624,2052.25,0.306829,0.0,2.77051,0.369402,0.554103,0.353745,1.04628,3898.61,20.3481,493.495,27.6229,1.01585,0.00546281,0.133827,0.0,30.6376,2463.75,105.143,0.579747,2.69587,0.219812,0.35335,35.8328,24.7987,24.5863,870.733,8.70733,0.0242768,0.0534091,83.4777,0.0613295,0.163745,3.84878,0.00519029,0.00176086,0.00704343,1.24805,0.0131373,0.249609,0.0105288,0.880625,0.19,0.00533846,1.87825,1.39129,1.79766,8.02168,6.54485,0.0100654,0.00997925,3.33042,2.69607
4625,2052.27,0.306829,0.0,2.77027,0.369369,0.554054,0.353693,1.0463,3898.76,20.3473,493.514,27.6036,1.01576,0.00546299,0.133766,0.0,30.6414,2464.14,105.148,0.579706,2.69606,0.219815,0.353234,35.8122,24.8027,24.5902,870.638,8.70638,0.0242731,0.0534007,83.4881,0.0613304,0.163693,3.84881,0.00518723,0.00176108,0.00704431,1.248,0.0131369,0.249601,0.0105239,0.880664,0.19,0.00533669,1.87848,1.39147,1.79791,8.02279,6.54517,0.0100655,0.00997923,3.33063,2.69636
4626,2052.28,0.306828,0.0,2.77002,0.369336,0.554005,0.353641,1.04632,3898.9,20.3465,493.532,27.5844,1.01568,0.00546316,0.133704,0.0,30.6453,2464.53,105.153,0.579664,2.69625,0.219817,0.353119,35.7918,24.8066,24.5941,870.542,8.70542,0.0242693,0.0533924,83.4986,0.0613314,0.163641,3.84885,0.00518418,0.0017613,0.00704519,1.24796,0.0131365,0.249593,0.0105191,0.880703,0.19,0.00533492,1.87872,1.39164,1.79816,8.02391,6.54549,0.0100655,0.00997922,3.33085,2.69664
4627,2052.3,0.306827,0.0,2.76978,0.369304,0.553956,0.353589,1.04633,3899.05,20.3457,493.55,27.5653,1.01559,0.00546334,0.133642,0.0,30.6491,2464.92,105.158,0.579623,2.69643,0.21982,0.353003,35.7714,24.8106,24.598,870.446,8.70446,0.0242655,0.053384,83.5091,0.0613323,0.163589,3.84888,0.00518114,0.00176152,0.00704608,1.24792,0.013136,0.249585,0.0105143,0.880742,0.19,0.00533314,1.87895,1.39182,1.79841,8.02503,6.54581,0.0100655,0.0099792,3.33106,2.69693
4628,2052.31,0.306826,0.0,2.76953,0.369271,0.553906,0.353537,1.04635,3899.19,20.3449,493.569,27.5463,1.0155,0.00546352,0.133581,0.0,30.653,2465.31,105.164,0.579581,2.69662,0.219822,0.352888,35.7512,24.8146,24.6018,870.35,8.7035,0.0242617,0.0533757,83.5195,0.0613332,0.163537,3.84891,0.00517811,0.00176174,0.00704696,1.24788,0.0131356,0.249576,0.0105095,0.880781,0.19,0.00533137,1.87919,1.39199,1.79867,8.02615,6.54613,0.0100655,0.00997918,3.33127,2.69721
4629,2052.33,0.306826,0.0,2.76929,0.369238,0.553857,0.353486,1.04637,3899.34,20.344,493.587,27.5273,1.01541,0.00546369,0.13352,0.0,30.6568,2465.71,105.169,0.579539,2.69681,0.219825,0.352772,35.731,24.8185,24.6057,870.254,8.70254,0.0242579,0.0533674,83.53,0.0613341,0.163486,3.84894,0.00517508,0.00176196,0.00704784,1.24784,0.0131352,0.249568,0.0105047,0.88082,0.19,0.00532959,1.87942,1.39217,1.79892,8.02727,6.54644,0.0100655,0.00997917,3.33148,2.6975
4630,2052.34,0.306825,0.0,2.76904,0.369205,0.553808,0.353435,1.04639,3899.48,20.3432,493.605,27.5085,1.01531,0.00546387,0.133458,0.0,30.6606,2466.1,105.174,0.579497,2.69699,0.219827,0.352656,35.711,24.8225,24.6096,870.158,8.70158,0.0242541,0.053359,83.5404,0.0613351,0.163435,3.84897,0.00517207,0.00176218,0.00704872,1.2478,0.0131347,0.24956,0.0104999,0.880859,0.19,0.00532782,1.87966,1.39234,1.79917,8.02838,6.54676,0.0100655,0.00997915,3.33169,2.69779
4631,2052.36,0.306824,0.0,2.76879,0.369173,0.553759,0.353383,1.0464,3899.62,20.3424,493.623,27.4899,1.01522,0.00546404,0.133397,0.0,30.6645,2466.49,105.179,0.579456,2.69718,0.21983,0.352541,35.6912,24.8265,24.6134,870.063,8.70063,0.0242503,0.0533507,83.5509,0.061336,0.163383,3.84901,0.00516907,0.0017624,0.0070496,1.24776,0.0131343,0.249552,0.0104951,0.880898,0.19,0.00532605,1.87989,1.39251,1.79942,8.0295,6.54708,0.0100655,0.00997913,3.33191,2.69807
4632,2052.38,0.306823,0.0,2.76855,0.36914,0.553709,0.353332,1.04642,3899.77,20.3416,493.642,27.4713,1.01513,0.00546422,0.133336,0.0,30.6683,2466.88,105.184,0.579414,2.69737,0.219832,0.352425,35.6714,24.8304,24.6173,869.967,8.69967,0.0242465,0.0533423,83.5613,0.0613369,0.163332,3.84904,0.00516608,0.00176262,0.00705049,1.24772,0.0131339,0.249543,0.0104903,0.880938,0.19,0.00532427,1.88013,1.39269,1.79967,8.03062,6.54739,0.0100655,0.00997912,3.33212,2.69836
4633,2052.39,0.306823,0.0,2.7683,0.369107,0.55366,0.353282,1.04644,3899.91,20.3407,493.66,27.453,1.01504,0.00546439,0.133275,0.0,30.6721,2467.27,105.189,0.579372,2.69755,0.219835,0.352309,35.6518,24.8344,24.6212,869.871,8.69871,0.0242427,0.053334,83.5718,0.0613378,0.163282,3.84907,0.0051631,0.00176284,0.00705137,1.24768,0.0131334,0.249535,0.0104856,0.880977,0.19,0.0053225,1.88036,1.39286,1.79992,8.03173,6.54771,0.0100655,0.0099791,3.33233,2.69864
4634,2052.41,0.306822,0.0,2.76805,0.369074,0.553611,0.353231,1.04646,3900.05,20.3399,493.678,27.4347,1.01495,0.00546457,0.133213,0.0,30.676,2467.67,105.194,0.57933,2.69774,0.219837,0.352194,35.6324,24.8384,24.625,869.775,8.69775,0.0242389,0.0533257,83.5822,0.0613387,0.163231,3.8491,0.00516014,0.00176306,0.00705225,1.24763,0.013133,0.249527,0.0104809,0.881016,0.19,0.00532072,1.8806,1.39304,1.80017,8.03285,6.54803,0.0100655,0.00997908,3.33254,2.69893
4635,2052.42,0.306821,0.0,2.76781,0.369041,0.553561,0.353181,1.04647,3900.2,20.3391,493.696,27.4167,1.01486,0.00546475,0.133152,0.0,30.6798,2468.06,105.199,0.579288,2.69792,0.21984,0.352078,35.6131,24.8423,24.6289,869.679,8.69679,0.0242352,0.0533173,83.5926,0.0613396,0.163181,3.84913,0.00515719,0.00176328,0.00705313,1.24759,0.0131326,0.249519,0.0104761,0.881055,0.19,0.00531895,1.88083,1.39321,1.80043,8.03397,6.54834,0.0100655,0.00997907,3.33275,2.69921
4636,2052.44,0.30682,0.0,2.76756,0.369008,0.553512,0.35313,1.04649,3900.34,20.3382,493.714,27.3988,1.01477,0.00546492,0.133091,0.0,30.6836,2468.45,105.204,0.579246,2.69811,0.219842,0.351963,35.5941,24.8463,24.6328,869.583,8.69583,0.0242314,0.053309,83.6031,0.0613405,0.16313,3.84916,0.00515426,0.0017635,0.00705401,1.24755,0.0131321,0.24951,0.0104714,0.881094,0.19,0.00531718,1.88107,1.39338,1.80068,8.03508,6.54866,0.0100655,0.00997905,3.33296,2.6995
4637,2052.45,0.30682,0.0,2.76731,0.368975,0.553462,0.353081,1.04651,3900.48,20.3374,493.732,27.381,1.01468,0.0054651,0.133031,0.0,30.6875,2468.84,105.209,0.579203,2.69829,0.219844,0.351847,35.5752,24.8502,24.6366,869.487,8.69487,0.0242276,0.0533007,83.6135,0.0613414,0.163081,3.84919,0.00515134,0.00176372,0.00705489,1.24751,0.0131317,0.249502,0.0104667,0.881133,0.19,0.0053154,1.8813,1.39356,1.80093,8.03619,6.54897,0.0100655,0.00997903,3.33317,2.69978
4638,2052.47,0.306819,0.0,2.76706,0.368941,0.553412,0.353031,1.04653,3900.62,20.3366,493.75,27.3635,1.01459,0.00546527,0.13297,0.0,30.6913,2469.23,105.214,0.579161,2.69848,0.219847,0.351731,35.5565,24.8542,24.6405,869.392,8.69392,0.0242238,0.0532924,83.6239,0.0613423,0.163031,3.84922,0.00514844,0.00176394,0.00705577,1.24747,0.0131312,0.249494,0.0104621,0.881172,0.19,0.00531363,1.88154,1.39373,1.80118,8.03731,6.54929,0.0100656,0.00997902,3.33338,2.70007
4639,2052.48,0.306818,0.0,2.76681,0.368908,0.553362,0.352981,1.04654,3900.76,20.3357,493.768,27.3462,1.0145,0.00546545,0.132909,0.0,30.6951,2469.62,105.219,0.579119,2.69866,0.219849,0.351616,35.538,24.8581,24.6444,869.296,8.69296,0.02422,0.053284,83.6344,0.0613432,0.162981,3.84925,0.00514556,0.00176416,0.00705665,1.24743,0.0131308,0.249485,0.0104574,0.881211,0.19,0.00531185,1.88177,1.39391,1.80143,8.03842,6.5496,0.0100656,0.009979,3.3336,2.70035
4640,2052.5,0.306817,0.0,2.76656,0.368875,0.553313,0.352932,1.04656,3900.91,20.3349,493.786,27.329,1.01441,0.00546563,0.132848,0.0,30.6989,2470.01,105.224,0.579076,2.69885,0.219852,0.3515,35.5197,24.8621,24.6482,869.2,8.692,0.0242162,0.0532757,83.6448,0.0613441,0.162932,3.84927,0.0051427,0.00176438,0.00705753,1.24739,0.0131304,0.249477,0.0104528,0.88125,0.19,0.00531008,1.88201,1.39408,1.80168,8.03954,6.54991,0.0100656,0.00997898,3.33381,2.70064
4641,2052.52,0.306817,0.0,2.76631,0.368842,0.553263,0.352884,1.04658,3901.05,20.334,493.803,27.3121,1.01432,0.0054658,0.132788,0.0,30.7028,2470.4,105.229,0.579034,2.69903,0.219854,0.351384,35.5016,24.8661,24.6521,869.104,8.69104,0.0242124,0.0532674,83.6552,0.0613449,0.162884,3.8493,0.00513986,0.0017646,0.00705841,1.24734,0.0131299,0.249469,0.0104482,0.881289,0.19,0.00530831,1.88224,1.39425,1.80193,8.04065,6.55023,0.0100656,0.00997897,3.33402,2.70092
4642,2052.53,0.306816,0.0,2.76607,0.368809,0.553213,0.352835,1.0466,3901.19,20.3332,493.821,27.2954,1.01422,0.00546598,0.132727,0.0,30.7066,2470.79,105.234,0.578991,2.69922,0.219856,0.351269,35.4837,24.87,24.6559,869.008,8.69008,0.0242087,0.0532591,83.6656,0.0613458,0.162835,3.84933,0.00513703,0.00176482,0.00705929,1.2473,0.0131295,0.24946,0.0104436,0.881328,0.19,0.00530653,1.88248,1.39443,1.80218,8.04177,6.55054,0.0100656,0.00997895,3.33423,2.70121
4643,2052.55,0.306815,0.0,2.76582,0.368775,0.553163,0.352787,1.04662,3901.33,20.3323,493.839,27.279,1.01413,0.00546615,0.132666,0.0,30.7104,2471.19,105.239,0.578949,2.6994,0.219859,0.351153,35.4661,24.874,24.6598,868.912,8.68912,0.0242049,0.0532507,83.6761,0.0613467,0.162787,3.84936,0.00513423,0.00176504,0.00706017,1.24726,0.013129,0.249452,0.010439,0.881367,0.19,0.00530476,1.88271,1.3946,1.80244,8.04288,6.55085,0.0100656,0.00997893,3.33444,2.70149
4644,2052.56,0.306814,0.0,2.76557,0.368742,0.553113,0.352739,1.04663,3901.47,20.3315,493.857,27.2627,1.01404,0.00546633,0.132606,0.0,30.7142,2471.58,105.244,0.578906,2.69958,0.219861,0.351038,35.4488,24.8779,24.6637,868.817,8.68817,0.0242011,0.0532424,83.6865,0.0613475,0.162739,3.84939,0.00513145,0.00176526,0.00706105,1.24722,0.0131286,0.249443,0.0104344,0.881406,0.19,0.00530298,1.88295,1.39477,1.80269,8.04399,6.55117,0.0100656,0.00997892,3.33465,2.70178
4645,2052.58,0.306814,0.0,2.76532,0.368709,0.553063,0.352691,1.04665,3901.61,20.3306,493.874,27.2467,1.01395,0.0054665,0.132546,0.0,30.7181,2471.97,105.25,0.578864,2.69977,0.219863,0.350922,35.4316,24.8819,24.6675,868.721,8.68721,0.0241973,0.0532341,83.6969,0.0613484,0.162691,3.84942,0.00512869,0.00176548,0.00706193,1.24718,0.0131282,0.249435,0.0104299,0.881445,0.19,0.00530121,1.88318,1.39495,1.80294,8.04511,6.55148,0.0100656,0.0099789,3.33486,2.70206
4646,2052.59,0.306813,0.0,2.76507,0.368675,0.553013,0.352644,1.04667,3901.75,20.3297,493.892,27.231,1.01386,0.00546668,0.132485,0.0,30.7219,2472.36,105.255,0.578821,2.69995,0.219866,0.350806,35.4148,24.8858,24.6714,868.625,8.68625,0.0241935,0.0532258,83.7073,0.0613493,0.162644,3.84944,0.00512596,0.0017657,0.0070628,1.24713,0.0131277,0.249427,0.0104254,0.881484,0.19,0.00529944,1.88341,1.39512,1.80319,8.04622,6.55179,0.0100656,0.00997888,3.33507,2.70235
4647,2052.61,0.306812,0.0,2.76482,0.368642,0.552963,0.352597,1.04669,3901.89,20.3289,493.91,27.2155,1.01377,0.00546686,0.132425,0.0,30.7257,2472.75,105.26,0.578778,2.70013,0.219868,0.350691,35.3982,24.8898,24.6752,868.529,8.68529,0.0241898,0.0532175,83.7177,0.0613501,0.162597,3.84947,0.00512325,0.00176592,0.00706368,1.24709,0.0131273,0.249418,0.0104209,0.881523,0.19,0.00529766,1.88365,1.3953,1.80344,8.04733,6.5521,0.0100656,0.00997887,3.33528,2.70263
4648,2052.62,0.306811,0.0,2.76456,0.368609,0.552913,0.352551,1.0467,3902.03,20.328,493.927,27.2003,1.01367,0.00546703,0.132365,0.0,30.7295,2473.14,105.265,0.578736,2.70032,0.21987,0.350575,35.3818,24.8937,24.6791,868.433,8.68433,0.024186,0.0532091,83.7281,0.061351,0.162551,3.8495,0.00512057,0.00176614,0.00706456,1.24705,0.0131268,0.24941,0.0104165,0.881563,0.19,0.00529589,1.88388,1.39547,1.80369,8.04844,6.55241,0.0100656,0.00997885,3.33549,2.70292
4649,2052.64,0.30681,0.0,2.76431,0.368575,0.552863,0.352505,1.04672,3902.17,20.3272,493.945,27.1853,1.01358,0.00546721,0.132304,0.0,30.7333,2473.53,105.27,0.578693,2.7005,0.219873,0.350459,35.3658,24.8977,24.6829,868.337,8.68337,0.0241822,0.0532008,83.7385,0.0613518,0.162505,3.84952,0.00511791,0.00176636,0.00706544,1.24701,0.0131264,0.249401,0.010412,0.881602,0.19,0.00529411,1.88412,1.39564,1.80394,8.04955,6.55273,0.0100656,0.00997883,3.3357,2.7032
4650,2052.66,0.30681,0.0,2.76406,0.368542,0.552812,0.352459,1.04674,3902.3,20.3263,493.963,27.1706,1.01349,0.00546738,0.132244,0.0,30.7371,2473.92,105.275,0.57865,2.70068,0.219875,0.350344,35.35,24.9016,24.6868,868.241,8.68241,0.0241784,0.0531925,83.7489,0.0613527,0.162459,3.84955,0.00511527,0.00176658,0.00706631,1.24696,0.0131259,0.249393,0.0104076,0.881641,0.19,0.00529234,1.88435,1.39582,1.80419,8.05066,6.55304,0.0100657,0.00997882,3.33592,2.70349
4651,2052.67,0.306809,0.0,2.76381,0.368508,0.552762,0.352414,1.04676,3902.44,20.3254,493.98,27.1562,1.0134,0.00546756,0.132184,0.0,30.741,2474.31,105.28,0.578607,2.70087,0.219877,0.350228,35.3346,24.9055,24.6906,868.146,8.68146,0.0241746,0.0531842,83.7593,0.0613535,0.162414,3.84958,0.00511266,0.0017668,0.00706719,1.24692,0.0131255,0.249384,0.0104032,0.88168,0.19,0.00529057,1.88458,1.39599,1.80444,8.05178,6.55335,0.0100657,0.0099788,3.33613,2.70377
4652,2052.69,0.306808,0.0,2.76356,0.368475,0.552712,0.352369,1.04677,3902.58,20.3246,493.998,27.1421,1.01331,0.00546773,0.132124,0.0,30.7448,2474.7,105.285,0.578564,2.70105,0.219879,0.350112,35.3194,24.9095,24.6945,868.05,8.6805,0.0241709,0.0531759,83.7697,0.0613543,0.162369,3.8496,0.00511009,0.00176702,0.00706807,1.24688,0.013125,0.249376,0.0103989,0.881719,0.19,0.00528879,1.88482,1.39616,1.80469,8.05289,6.55366,0.0100657,0.00997878,3.33634,2.70405
4653,2052.7,0.306807,0.0,2.76331,0.368441,0.552662,0.352324,1.04679,3902.72,20.3237,494.015,27.1283,1.01321,0.00546791,0.132064,0.0,30.7486,2475.09,105.29,0.578521,2.70123,0.219882,0.349997,35.3046,24.9134,24.6983,867.954,8.67954,0.0241671,0.0531676,83.7801,0.0613552,0.162324,3.84963,0.00510753,0.00176724,0.00706895,1.24684,0.0131246,0.249367,0.0103946,0.881758,0.19,0.00528702,1.88505,1.39633,1.80494,8.054,6.55397,0.0100657,0.00997877,3.33655,2.70434
4654,2052.72,0.306807,0.0,2.76306,0.368407,0.552611,0.35228,1.04681,3902.86,20.3228,494.033,27.1148,1.01312,0.00546809,0.132004,0.0,30.7524,2475.48,105.294,0.578478,2.70141,0.219884,0.349881,35.29,24.9174,24.7022,867.858,8.67858,0.0241633,0.0531593,83.7905,0.061356,0.16228,3.84966,0.00510501,0.00176746,0.00706982,1.24679,0.0131241,0.249359,0.0103903,0.881797,0.19,0.00528524,1.88529,1.39651,1.80519,8.05511,6.55428,0.0100657,0.00997875,3.33676,2.70462
4655,2052.73,0.306806,0.0,2.7628,0.368374,0.552561,0.352237,1.04683,3903.0,20.3219,494.05,27.1016,1.01303,0.00546826,0.131944,0.0,30.7562,2475.87,105.299,0.578435,2.7016,0.219886,0.349766,35.2758,24.9213,24.706,867.762,8.67762,0.0241595,0.053151,83.8009,0.0613568,0.162237,3.84968,0.00510252,0.00176767,0.0070707,1.24675,0.0131237,0.24935,0.010386,0.881836,0.19,0.00528347,1.88552,1.39668,1.80544,8.05622,6.55459,0.0100657,0.00997873,3.33697,2.70491
4656,2052.75,0.306805,0.0,2.76255,0.36834,0.55251,0.352193,1.04684,3903.13,20.3211,494.068,27.0888,1.01294,0.00546844,0.131885,0.0,30.76,2476.25,105.304,0.578392,2.70178,0.219888,0.34965,35.2619,24.9253,24.7098,867.666,8.67666,0.0241558,0.0531427,83.8112,0.0613577,0.162193,3.84971,0.00510005,0.00176789,0.00707157,1.24671,0.0131232,0.249342,0.0103817,0.881875,0.19,0.0052817,1.88575,1.39685,1.80569,8.05733,6.5549,0.0100657,0.00997872,3.33718,2.70519
4657,2052.77,0.306804,0.0,2.7623,0.368307,0.55246,0.352151,1.04686,3903.27,20.3202,494.085,27.0762,1.01284,0.00546861,0.131825,0.0,30.7638,2476.64,105.309,0.578349,2.70196,0.21989,0.349534,35.2483,24.9292,24.7137,867.57,8.6757,0.024152,0.0531344,83.8216,0.0613585,0.162151,3.84973,0.00509762,0.00176811,0.00707245,1.24667,0.0131228,0.249333,0.0103775,0.881914,0.19,0.00527992,1.88599,1.39703,1.80594,8.05844,6.55521,0.0100657,0.0099787,3.33739,2.70547
4658,2052.78,0.306804,0.0,2.76205,0.368273,0.552409,0.352108,1.04688,3903.41,20.3193,494.102,27.064,1.01275,0.00546879,0.131765,0.0,30.7676,2477.03,105.314,0.578306,2.70214,0.219892,0.349419,35.2351,24.9331,24.7175,867.474,8.67474,0.0241482,0.0531261,83.832,0.0613593,0.162108,3.84976,0.00509521,0.00176833,0.00707332,1.24662,0.0131223,0.249324,0.0103734,0.881953,0.19,0.00527815,1.88622,1.3972,1.80619,8.05954,6.55552,0.0100657,0.00997868,3.3376,2.70576
4659,2052.8,0.306803,0.0,2.76179,0.368239,0.552359,0.352067,1.0469,3903.54,20.3184,494.12,27.0521,1.01266,0.00546897,0.131705,0.0,30.7714,2477.42,105.319,0.578263,2.70232,0.219895,0.349303,35.2222,24.9371,24.7214,867.379,8.67379,0.0241444,0.0531178,83.8424,0.0613601,0.162067,3.84978,0.00509284,0.00176855,0.0070742,1.24658,0.0131219,0.249316,0.0103692,0.881992,0.19,0.00527637,1.88645,1.39737,1.80644,8.06065,6.55582,0.0100657,0.00997867,3.33781,2.70604
4660,2052.81,0.306802,0.0,2.76154,0.368206,0.552308,0.352025,1.04691,3903.68,20.3175,494.137,27.0405,1.01257,0.00546914,0.131646,0.0,30.7752,2477.81,105.324,0.578219,2.7025,0.219897,0.349187,35.2096,24.941,24.7252,867.283,8.67283,0.0241407,0.0531095,83.8527,0.0613609,0.162025,3.84981,0.0050905,0.00176877,0.00707508,1.24654,0.0131214,0.249307,0.0103651,0.882031,0.19,0.0052746,1.88669,1.39755,1.80669,8.06176,6.55613,0.0100657,0.00997865,3.33802,2.70632
4661,2052.83,0.306801,0.0,2.76129,0.368172,0.552258,0.351984,1.04693,3903.82,20.3167,494.154,27.0293,1.01247,0.00546932,0.131586,0.0,30.7791,2478.2,105.329,0.578176,2.70269,0.219899,0.349072,35.1974,24.9449,24.729,867.187,8.67187,0.0241369,0.0531012,83.8631,0.0613617,0.161984,3.84983,0.0050882,0.00176899,0.00707595,1.24649,0.013121,0.249299,0.010361,0.88207,0.19,0.00527283,1.88692,1.39772,1.80694,8.06287,6.55644,0.0100657,0.00997863,3.33823,2.70661
4662,2052.84,0.306801,0.0,2.76104,0.368138,0.552207,0.351944,1.04695,3903.96,20.3158,494.172,27.0184,1.01238,0.00546949,0.131527,0.0,30.7829,2478.59,105.334,0.578133,2.70287,0.219901,0.348956,35.1856,24.9489,24.7329,867.091,8.67091,0.0241331,0.0530929,83.8735,0.0613625,0.161944,3.84986,0.00508592,0.00176921,0.00707682,1.24645,0.0131205,0.24929,0.010357,0.882109,0.19,0.00527105,1.88715,1.39789,1.80719,8.06398,6.55675,0.0100658,0.00997862,3.33844,2.70689
4663,2052.86,0.3068,0.0,2.76078,0.368104,0.552157,0.351904,1.04697,3904.09,20.3149,494.189,27.0079,1.01229,0.00546967,0.131467,0.0,30.7867,2478.98,105.339,0.57809,2.70305,0.219903,0.348841,35.1741,24.9528,24.7367,866.995,8.66995,0.0241294,0.0530846,83.8838,0.0613633,0.161904,3.84988,0.00508368,0.00176942,0.0070777,1.24641,0.0131201,0.249281,0.010353,0.882148,0.19,0.00526928,1.88739,1.39806,1.80744,8.06509,6.55706,0.0100658,0.0099786,3.33865,2.70717
4664,2052.88,0.306799,0.0,2.76053,0.368071,0.552106,0.351865,1.04698,3904.23,20.314,494.206,26.9977,1.01219,0.00546984,0.131408,0.0,30.7905,2479.37,105.344,0.578046,2.70323,0.219905,0.348725,35.163,24.9567,24.7406,866.899,8.66899,0.0241256,0.0530763,83.8942,0.0613641,0.161865,3.84991,0.00508147,0.00176964,0.00707857,1.24636,0.0131196,0.249273,0.010349,0.882187,0.19,0.0052675,1.88762,1.39824,1.80769,8.06619,6.55736,0.0100658,0.00997858,3.33886,2.70746
4665,2052.89,0.306798,0.0,2.76028,0.368037,0.552055,0.351826,1.047,3904.36,20.3131,494.223,26.9878,1.0121,0.00547002,0.131348,0.0,30.7943,2479.75,105.349,0.578003,2.70341,0.219907,0.348609,35.1522,24.9607,24.7444,866.803,8.66803,0.0241218,0.053068,83.9045,0.0613649,0.161826,3.84993,0.0050793,0.00176986,0.00707945,1.24632,0.0131192,0.249264,0.010345,0.882227,0.19,0.00526573,1.88785,1.39841,1.80794,8.0673,6.55767,0.0100658,0.00997857,3.33907,2.70774
4666,2052.91,0.306798,0.0,2.76002,0.368003,0.552005,0.351788,1.04702,3904.5,20.3122,494.24,26.9784,1.01201,0.0054702,0.131289,0.0,30.7981,2480.14,105.354,0.57796,2.70359,0.219909,0.348494,35.1419,24.9646,24.7482,866.707,8.66707,0.0241181,0.0530597,83.9149,0.0613657,0.161788,3.84995,0.00507716,0.00177008,0.00708032,1.24628,0.0131187,0.249255,0.0103411,0.882266,0.19,0.00526396,1.88809,1.39858,1.80819,8.06841,6.55798,0.0100658,0.00997855,3.33928,2.70802
4667,2052.92,0.306797,0.0,2.75977,0.367969,0.551954,0.35175,1.04704,3904.64,20.3114,494.258,26.9693,1.01192,0.00547037,0.131229,0.0,30.8019,2480.53,105.359,0.577916,2.70377,0.219912,0.348378,35.1319,24.9685,24.7521,866.612,8.66612,0.0241143,0.0530514,83.9253,0.0613664,0.16175,3.84998,0.00507505,0.0017703,0.00708119,1.24623,0.0131182,0.249247,0.0103372,0.882305,0.19,0.00526218,1.88832,1.39875,1.80844,8.06951,6.55829,0.0100658,0.00997853,3.33949,2.70831
4668,2052.94,0.306796,0.0,2.75952,0.367936,0.551903,0.351712,1.04705,3904.77,20.3105,494.275,26.9605,1.01182,0.00547055,0.13117,0.0,30.8057,2480.92,105.364,0.577873,2.70395,0.219914,0.348263,35.1222,24.9724,24.7559,866.516,8.66516,0.0241105,0.0530431,83.9356,0.0613672,0.161712,3.85,0.00507298,0.00177052,0.00708207,1.24619,0.0131178,0.249238,0.0103334,0.882344,0.19,0.00526041,1.88855,1.39893,1.80869,8.07062,6.55859,0.0100658,0.00997852,3.3397,2.70859
4669,2052.95,0.306795,0.0,2.75926,0.367902,0.551853,0.351676,1.04707,3904.91,20.3096,494.292,26.9522,1.01173,0.00547072,0.131111,0.0,30.8095,2481.31,105.369,0.57783,2.70413,0.219916,0.348147,35.113,24.9764,24.7597,866.42,8.6642,0.0241067,0.0530348,83.946,0.061368,0.161676,3.85003,0.00507095,0.00177073,0.00708294,1.24615,0.0131173,0.249229,0.0103296,0.882383,0.19,0.00525863,1.88878,1.3991,1.80894,8.07172,6.5589,0.0100658,0.0099785,3.33991,2.70887
4670,2052.97,0.306795,0.0,2.75901,0.367868,0.551802,0.351639,1.04709,3905.04,20.3087,494.309,26.9442,1.01164,0.0054709,0.131052,0.0,30.8133,2481.69,105.374,0.577786,2.70431,0.219918,0.348031,35.1041,24.9803,24.7635,866.324,8.66324,0.024103,0.0530266,83.9563,0.0613688,0.161639,3.85005,0.00506895,0.00177095,0.00708381,1.2461,0.0131169,0.249221,0.0103258,0.882422,0.19,0.00525686,1.88902,1.39927,1.80919,8.07283,6.55921,0.0100658,0.00997848,3.34012,2.70916
